Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\TrackYourDay.Core\TrackYourDay.Core.csproj,File,src\TrackYourDay.Core\TrackYourDay.Core.csproj,,,Microsoft.Data.Sqlite 8.0.1,,,,,"Microsoft.Data.Sqlite, 8.0.1  Recommendation:  Remove Microsoft.Data.Sqlite, and replace with new package Microsoft.Data.Sqlite 9.0.11"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\TrackYourDay.Core\TrackYourDay.Core.csproj,File,src\TrackYourDay.Core\TrackYourDay.Core.csproj,,,Microsoft.Extensions.Logging.Abstractions 8.0.0,,,,,"Microsoft.Extensions.Logging.Abstractions, 8.0.0  Recommendation:  Remove Microsoft.Extensions.Logging.Abstractions, and replace with new package Microsoft.Extensions.Logging.Abstractions 9.0.11"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\TrackYourDay.Core\TrackYourDay.Core.csproj,File,src\TrackYourDay.Core\TrackYourDay.Core.csproj,,,Newtonsoft.Json 13.0.3,,,,,"Newtonsoft.Json, 13.0.3  Recommendation:  Remove Newtonsoft.Json, and replace with new package Newtonsoft.Json 13.0.4"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\TrackYourDay.Core\TrackYourDay.Core.csproj,File,src\TrackYourDay.Core\TrackYourDay.Core.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net9.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.Core\TrackYourDay.Core.csproj,File,src\TrackYourDay.Core\ApplicationTrackers\Breaks\BreaksSettings.cs,6,12,M:System.TimeSpan.FromMinutes(System.Double),,,,,return new BreaksSettings(TimeSpan.FromMinutes(5));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.Core\TrackYourDay.Core.csproj,File,src\TrackYourDay.Core\ApplicationTrackers\Breaks\BreaksSettingsService.cs,17,12,M:System.TimeSpan.FromMinutes(System.Double),,,,,"var timeOfNoActivity = settingsService.GetSetting(TIME_OF_NO_ACTIVITY_KEY, TimeSpan.FromMinutes(5));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.Core\TrackYourDay.Core.csproj,File,src\TrackYourDay.Core\SystemTrackers\ActivitiesSettingsService.cs,17,12,M:System.TimeSpan.FromSeconds(System.Double),,,,,"var frequency = settingsService.GetSetting(FREQUENCY_KEY, TimeSpan.FromSeconds(5));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.Core\TrackYourDay.Core.csproj,File,src\TrackYourDay.Core\SystemTrackers\ActivitiesSettings.cs,6,12,M:System.TimeSpan.FromSeconds(System.Double),,,,,return new ActivitiesSettings(TimeSpan.FromSeconds(5));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.Core\TrackYourDay.Core.csproj,File,src\TrackYourDay.Core\Insights\Workdays\WorkdayDefinition.cs,30,12,M:System.TimeSpan.FromHours(System.Double),,,,,"return new WorkdayDefinition(TimeSpan.FromHours(8), breaksDefinitions);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.Core\TrackYourDay.Core.csproj,File,src\TrackYourDay.Core\Insights\Workdays\WorkdayDefinition.cs,23,12,M:System.TimeSpan.FromMinutes(System.Double),,,,,"var breaksDefinitions = new List<BreakDefinition>              {                  new BreakDefinition(TimeSpan.FromMinutes(35), ""Law based Offscreen Break""),                  new BreakDefinition(TimeSpan.FromMinutes(15), ""Law based Dinner Break""),                  new BreakDefinition(TimeSpan.FromMinutes(15), ""Company additional Dinner Break"")              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.Core\TrackYourDay.Core.csproj,File,src\TrackYourDay.Core\Insights\Workdays\WorkdayDefinition.cs,23,12,M:System.TimeSpan.FromMinutes(System.Double),,,,,"var breaksDefinitions = new List<BreakDefinition>              {                  new BreakDefinition(TimeSpan.FromMinutes(35), ""Law based Offscreen Break""),                  new BreakDefinition(TimeSpan.FromMinutes(15), ""Law based Dinner Break""),                  new BreakDefinition(TimeSpan.FromMinutes(15), ""Company additional Dinner Break"")              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.Core\TrackYourDay.Core.csproj,File,src\TrackYourDay.Core\Insights\Workdays\WorkdayDefinition.cs,23,12,M:System.TimeSpan.FromMinutes(System.Double),,,,,"var breaksDefinitions = new List<BreakDefinition>              {                  new BreakDefinition(TimeSpan.FromMinutes(35), ""Law based Offscreen Break""),                  new BreakDefinition(TimeSpan.FromMinutes(15), ""Law based Dinner Break""),                  new BreakDefinition(TimeSpan.FromMinutes(15), ""Company additional Dinner Break"")              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.Core\TrackYourDay.Core.csproj,File,src\TrackYourDay.Core\Insights\Workdays\WorkdayDefinition.cs,18,12,M:System.TimeSpan.FromMinutes(System.Double),,,,,"return new WorkdayDefinition(TimeSpan.FromHours(8), TimeSpan.FromMinutes(50));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.Core\TrackYourDay.Core.csproj,File,src\TrackYourDay.Core\Insights\Workdays\WorkdayDefinition.cs,18,12,M:System.TimeSpan.FromHours(System.Double),,,,,"return new WorkdayDefinition(TimeSpan.FromHours(8), TimeSpan.FromMinutes(50));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.Core\TrackYourDay.Core.csproj,File,src\TrackYourDay.Core\IEncryptionService.cs,67,16,"M:System.Security.Cryptography.Rfc2898DeriveBytes.#ctor(System.String,System.Byte[])",,,,,"var key = new Rfc2898DeriveBytes(salt, Encoding.UTF8.GetBytes(salt)).GetBytes(32);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.Core\TrackYourDay.Core.csproj,File,src\TrackYourDay.Core\IEncryptionService.cs,36,16,"M:System.Security.Cryptography.Rfc2898DeriveBytes.#ctor(System.String,System.Byte[])",,,,,"var key = new Rfc2898DeriveBytes(salt, Encoding.UTF8.GetBytes(salt)).GetBytes(32);"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,,,Microsoft.Extensions.Logging.Debug 8.0.0,,,,,"Microsoft.Extensions.Logging.Debug, 8.0.0  Recommendation:  Remove Microsoft.Extensions.Logging.Debug, and replace with new package Microsoft.Extensions.Logging.Debug 9.0.11"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,,,,,,,,Current target framework: net8.0-windows10.0.19041.0 Recommended target framework: net9.0-windows10.0.22000.0
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\obj\Release\net8.0-windows10.0.19041.0\win10-x64\XamlTypeInfo.g.cs,692,12,P:Microsoft.Maui.Platform.MauiNavigationView.NavigationViewBackButtonMargin,,,,,that.NavigationViewBackButtonMargin = (global::Microsoft.UI.Xaml.Thickness)Value;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\obj\Release\net8.0-windows10.0.19041.0\win10-x64\XamlTypeInfo.g.cs,687,12,P:Microsoft.Maui.Platform.MauiNavigationView.NavigationViewBackButtonMargin,,,,,return that.NavigationViewBackButtonMargin;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\obj\Release\net8.0-windows10.0.19041.0\win10-x64\XamlTypeInfo.g.cs,682,12,T:Microsoft.Maui.IApplication,,,,,return that.Application;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\obj\Release\net8.0-windows10.0.19041.0\win10-x64\XamlTypeInfo.g.cs,682,12,P:Microsoft.Maui.MauiWinUIApplication.Application,,,,,return that.Application;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\obj\Release\net8.0-windows10.0.19041.0\win10-x64\XamlTypeInfo.g.cs,677,12,P:Microsoft.Maui.MauiWinUIApplication.Services,,,,,return that.Services;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\obj\Release\net8.0-windows10.0.19041.0\win10-x64\XamlTypeInfo.g.cs,672,12,P:Microsoft.Maui.MauiWinUIApplication.LaunchActivatedEventArgs,,,,,return that.LaunchActivatedEventArgs;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\obj\Release\net8.0-windows10.0.19041.0\win10-x64\XamlTypeInfo.g.cs,621,20,T:Microsoft.Maui.Core_XamlTypeInfo.XamlMetaDataProvider,,,,,provider = new global::Microsoft.Maui.Core_XamlTypeInfo.XamlMetaDataProvider() as global::Microsoft.UI.Xaml.Markup.IXamlMetadataProvider;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\obj\Release\net8.0-windows10.0.19041.0\win10-x64\XamlTypeInfo.g.cs,621,20,M:Microsoft.Maui.Core_XamlTypeInfo.XamlMetaDataProvider.#ctor,,,,,provider = new global::Microsoft.Maui.Core_XamlTypeInfo.XamlMetaDataProvider() as global::Microsoft.UI.Xaml.Markup.IXamlMetadataProvider;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\obj\Release\net8.0-windows10.0.19041.0\win10-x64\XamlTypeInfo.g.cs,619,20,T:Microsoft.Maui.Controls.Controls_Core_XamlTypeInfo.XamlMetaDataProvider,,,,,provider = new global::Microsoft.Maui.Controls.Controls_Core_XamlTypeInfo.XamlMetaDataProvider() as global::Microsoft.UI.Xaml.Markup.IXamlMetadataProvider;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\obj\Release\net8.0-windows10.0.19041.0\win10-x64\XamlTypeInfo.g.cs,619,20,M:Microsoft.Maui.Controls.Controls_Core_XamlTypeInfo.XamlMetaDataProvider.#ctor,,,,,provider = new global::Microsoft.Maui.Controls.Controls_Core_XamlTypeInfo.XamlMetaDataProvider() as global::Microsoft.UI.Xaml.Markup.IXamlMetadataProvider;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\obj\Release\net8.0-windows10.0.19041.0\win10-x64\XamlTypeInfo.g.cs,617,20,T:Microsoft.Maui.Controls.Compatibility.Compatibility_XamlTypeInfo.XamlMetaDataProvider,,,,,provider = new global::Microsoft.Maui.Controls.Compatibility.Compatibility_XamlTypeInfo.XamlMetaDataProvider() as global::Microsoft.UI.Xaml.Markup.IXamlMetadataProvider;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\obj\Release\net8.0-windows10.0.19041.0\win10-x64\XamlTypeInfo.g.cs,617,20,M:Microsoft.Maui.Controls.Compatibility.Compatibility_XamlTypeInfo.XamlMetaDataProvider.#ctor,,,,,provider = new global::Microsoft.Maui.Controls.Compatibility.Compatibility_XamlTypeInfo.XamlMetaDataProvider() as global::Microsoft.UI.Xaml.Markup.IXamlMetadataProvider;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\obj\Release\net8.0-windows10.0.19041.0\win10-x64\XamlTypeInfo.g.cs,335,57,T:Microsoft.Maui.Platform.MauiNavigationView,,,,,return new global::Microsoft.Maui.Platform.MauiNavigationView();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\obj\Release\net8.0-windows10.0.19041.0\win10-x64\XamlTypeInfo.g.cs,335,57,M:Microsoft.Maui.Platform.MauiNavigationView.#ctor,,,,,return new global::Microsoft.Maui.Platform.MauiNavigationView();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\obj\Release\net8.0-windows10.0.19041.0\win10-x64\XamlTypeInfo.g.cs,334,57,T:Microsoft.Maui.Platform.RootNavigationView,,,,,return new global::Microsoft.Maui.Platform.RootNavigationView();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\obj\Release\net8.0-windows10.0.19041.0\win10-x64\XamlTypeInfo.g.cs,334,57,M:Microsoft.Maui.Platform.RootNavigationView.#ctor,,,,,return new global::Microsoft.Maui.Platform.RootNavigationView();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\obj\Release\net8.0-windows10.0.19041.0\win10-x64\XamlTypeInfo.g.cs,333,48,T:Microsoft.Maui.Controls.Platform.ShellView,,,,,return new global::Microsoft.Maui.Controls.Platform.ShellView();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\obj\Release\net8.0-windows10.0.19041.0\win10-x64\XamlTypeInfo.g.cs,333,48,M:Microsoft.Maui.Controls.Platform.ShellView.#ctor,,,,,return new global::Microsoft.Maui.Controls.Platform.ShellView();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\UiNotifications\EndOfWorkDayNearNotification.cs,27,12,M:System.TimeSpan.FromMinutes(System.Double),,,,,this.timeLeftToWorkActivelyConfigValue = TimeSpan.FromMinutes(45);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\UiNotifications\EndOfWorkDayNearNotification.cs,27,12,M:System.TimeSpan.FromMinutes(System.Double),,,,,this.timeLeftToWorkActivelyConfigValue = TimeSpan.FromMinutes(45);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\UiNotifications\UiNotificationFactory.cs,30,16,M:System.TimeSpan.FromMinutes(System.Double),,,,,"return new EndOfWorkDayNearNotification(TimeSpan.FromMinutes(45), workdayReadModelRepository, this.mauiPageFactory);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\MauiPages\MauiPageFactory.cs,67,16,T:Microsoft.Maui.IElementHandler,,,,,var localWindow = (simpleNotificationPage.Handler.PlatformView as Microsoft.UI.Xaml.Window);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\MauiPages\MauiPageFactory.cs,67,16,P:Microsoft.Maui.Controls.Element.Handler,,,,,var localWindow = (simpleNotificationPage.Handler.PlatformView as Microsoft.UI.Xaml.Window);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\MauiPages\MauiPageFactory.cs,67,16,P:Microsoft.Maui.IElementHandler.PlatformView,,,,,var localWindow = (simpleNotificationPage.Handler.PlatformView as Microsoft.UI.Xaml.Window);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\MauiPages\MauiPageFactory.cs,65,16,T:Microsoft.Maui.Controls.Application,,,,,Application.Current.OpenWindow(simpleNotificationPage);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\MauiPages\MauiPageFactory.cs,65,16,T:Microsoft.Maui.Controls.Application,,,,,Application.Current.OpenWindow(simpleNotificationPage);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\MauiPages\MauiPageFactory.cs,65,16,P:Microsoft.Maui.Controls.Application.Current,,,,,Application.Current.OpenWindow(simpleNotificationPage);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\MauiPages\MauiPageFactory.cs,65,16,M:Microsoft.Maui.Controls.Application.OpenWindow(Microsoft.Maui.Controls.Window),,,,,Application.Current.OpenWindow(simpleNotificationPage);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\MauiPages\MauiPageFactory.cs,64,16,P:Microsoft.Maui.Controls.Window.Height,,,,,simpleNotificationPage.Height = 170;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\MauiPages\MauiPageFactory.cs,63,16,P:Microsoft.Maui.Controls.Window.Width,,,,,simpleNotificationPage.Width = 600;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\MauiPages\MauiPageFactory.cs,62,16,P:Microsoft.Maui.Controls.Window.Title,,,,,"simpleNotificationPage.Title = $""Track Your Day - {simpleNotificationViewModel.Title}"";"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\MauiPages\MauiPageFactory.cs,61,16,T:Microsoft.Maui.Controls.Window,,,,,"Window simpleNotificationPage = new Window(new SimpleNotificationPage(simpleNotificationViewModel, this.mediator));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\MauiPages\MauiPageFactory.cs,61,16,M:Microsoft.Maui.Controls.Window.#ctor(Microsoft.Maui.Controls.Page),,,,,"Window simpleNotificationPage = new Window(new SimpleNotificationPage(simpleNotificationViewModel, this.mediator));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\MauiPages\MauiPageFactory.cs,59,12,T:Microsoft.Maui.ApplicationModel.MainThread,,,,,"MainThread.BeginInvokeOnMainThread(() =>              {                  Window simpleNotificationPage = new Window(new SimpleNotificationPage(simpleNotificationViewModel, this.mediator));                  simpleNotificationPage.Title = $""Track Your Day - {simpleNotificationViewModel.Title}"";                  simpleNotificationPage.Width = 600;                  simpleNotificationPage.Height = 170;                  Application.Current.OpenWindow(simpleNotificationPage);                    var localWindow = (simpleNotificationPage.Handler.PlatformView as Microsoft.UI.Xaml.Window);                    localWindow.ExtendsContentIntoTitleBar = false;                  var handle = WindowNative.GetWindowHandle(localWindow);                  var id = Win32Interop.GetWindowIdFromWindow(handle);                  var appWindow = Microsoft.UI.Windowing.AppWindow.GetFromWindowId(id);                    switch (appWindow.Presenter)                  {                      case Microsoft.UI.Windowing.OverlappedPresenter overlappedPresenter:                          overlappedPresenter.IsResizable = false;                          overlappedPresenter.IsMaximizable = false;                          overlappedPresenter.IsMinimizable = false;                          overlappedPresenter.IsAlwaysOnTop = true;                            //overlappedPresenter.SetBorderAndTitleBar(true, false);                          overlappedPresenter.Restore();                          break;                  }              });"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\MauiPages\MauiPageFactory.cs,59,12,M:Microsoft.Maui.ApplicationModel.MainThread.BeginInvokeOnMainThread(System.Action),,,,,"MainThread.BeginInvokeOnMainThread(() =>              {                  Window simpleNotificationPage = new Window(new SimpleNotificationPage(simpleNotificationViewModel, this.mediator));                  simpleNotificationPage.Title = $""Track Your Day - {simpleNotificationViewModel.Title}"";                  simpleNotificationPage.Width = 600;                  simpleNotificationPage.Height = 170;                  Application.Current.OpenWindow(simpleNotificationPage);                    var localWindow = (simpleNotificationPage.Handler.PlatformView as Microsoft.UI.Xaml.Window);                    localWindow.ExtendsContentIntoTitleBar = false;                  var handle = WindowNative.GetWindowHandle(localWindow);                  var id = Win32Interop.GetWindowIdFromWindow(handle);                  var appWindow = Microsoft.UI.Windowing.AppWindow.GetFromWindowId(id);                    switch (appWindow.Presenter)                  {                      case Microsoft.UI.Windowing.OverlappedPresenter overlappedPresenter:                          overlappedPresenter.IsResizable = false;                          overlappedPresenter.IsMaximizable = false;                          overlappedPresenter.IsMinimizable = false;                          overlappedPresenter.IsAlwaysOnTop = true;                            //overlappedPresenter.SetBorderAndTitleBar(true, false);                          overlappedPresenter.Restore();                          break;                  }              });"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\MauiPages\MauiPageFactory.cs,51,16,P:Microsoft.Maui.Controls.Window.Height,,,,,blazorPopUpPage.Height = height;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\MauiPages\MauiPageFactory.cs,50,16,P:Microsoft.Maui.Controls.Window.Width,,,,,blazorPopUpPage.Width = width;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\MauiPages\MauiPageFactory.cs,28,16,T:Microsoft.Maui.IElementHandler,,,,,var localWindow = (blazorPopUpPage.Handler.PlatformView as Microsoft.UI.Xaml.Window);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\MauiPages\MauiPageFactory.cs,28,16,P:Microsoft.Maui.Controls.Element.Handler,,,,,var localWindow = (blazorPopUpPage.Handler.PlatformView as Microsoft.UI.Xaml.Window);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\MauiPages\MauiPageFactory.cs,28,16,P:Microsoft.Maui.IElementHandler.PlatformView,,,,,var localWindow = (blazorPopUpPage.Handler.PlatformView as Microsoft.UI.Xaml.Window);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\MauiPages\MauiPageFactory.cs,26,16,T:Microsoft.Maui.Controls.Application,,,,,Application.Current.OpenWindow(blazorPopUpPage);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\MauiPages\MauiPageFactory.cs,26,16,T:Microsoft.Maui.Controls.Application,,,,,Application.Current.OpenWindow(blazorPopUpPage);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\MauiPages\MauiPageFactory.cs,26,16,P:Microsoft.Maui.Controls.Application.Current,,,,,Application.Current.OpenWindow(blazorPopUpPage);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\MauiPages\MauiPageFactory.cs,26,16,M:Microsoft.Maui.Controls.Application.OpenWindow(Microsoft.Maui.Controls.Window),,,,,Application.Current.OpenWindow(blazorPopUpPage);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\MauiPages\MauiPageFactory.cs,24,16,P:Microsoft.Maui.Controls.Window.Title,,,,,"blazorPopUpPage.Title = $""Track Your Day - Pop Up"";"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\MauiPages\MauiPageFactory.cs,23,16,P:Microsoft.Maui.Controls.Window.X,,,,,blazorPopUpPage.X = 0;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\MauiPages\MauiPageFactory.cs,22,16,P:Microsoft.Maui.Controls.Window.Y,,,,,blazorPopUpPage.Y = 0;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\MauiPages\MauiPageFactory.cs,21,16,T:Microsoft.Maui.Controls.Window,,,,,Window blazorPopUpPage = new Window(new PopupBlazorPage(path));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.MAUI\TrackYourDay.MAUI.csproj,File,src\TrackYourDay.MAUI\MauiPages\MauiPageFactory.cs,21,16,M:Microsoft.Maui.Controls.Window.#ctor(Microsoft.Maui.Controls.Page),,,,,Window blazorPopUpPage = new Window(new PopupBlazorPage(path));
